ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
BP	GO:0120039	plasma membrane bounded cell projection morphogenesis	441	0.617334506917578	1.42620190969762	1.999996000008e-06	0.000397749204501591	0.000354078239211943	1850	tags=29%, list=15%, signal=26%	ENSG00000132872/ENSG00000187122/ENSG00000074047/ENSG00000065320/ENSG00000168505/ENSG00000147010/ENSG00000144857/ENSG00000158321/ENSG00000066468/ENSG00000184347/ENSG00000277586/ENSG00000135905/ENSG00000106571/ENSG00000154134/ENSG00000082684/ENSG00000145147/ENSG00000143434/ENSG00000140937/ENSG00000106278/ENSG00000110400/ENSG00000154928/ENSG00000188064/ENSG00000081479/ENSG00000067715/ENSG00000182580/ENSG00000169862/ENSG00000125848/ENSG00000011201/ENSG00000138696/ENSG00000132535/ENSG00000162493/ENSG00000171956/ENSG00000163623/ENSG00000115414/ENSG00000087586/ENSG00000185008/ENSG00000196569/ENSG00000124486/ENSG00000151892/ENSG00000179915/ENSG00000251322/ENSG00000082397/ENSG00000063660/ENSG00000171608/ENSG00000007372/ENSG00000154229/ENSG00000108379/ENSG00000083290/ENSG00000186868/ENSG00000075223/ENSG00000079841/ENSG00000116106/ENSG00000154310/ENSG00000115306/ENSG00000198910/ENSG00000105605/ENSG00000171533/ENSG00000153707/ENSG00000158528/ENSG00000108830/ENSG00000163531/ENSG00000184486/ENSG00000112290/ENSG00000100503/ENSG00000173406/ENSG00000117632/ENSG00000137285/ENSG00000175866/ENSG00000171798/ENSG00000187323/ENSG00000131899/ENSG00000130477/ENSG00000170017/ENSG00000140538/ENSG00000143320/ENSG00000107104/ENSG00000165240/ENSG00000169855/ENSG00000080815/ENSG00000103260/ENSG00000162490/ENSG00000099250/ENSG00000149294/ENSG00000167178/ENSG00000155363/ENSG00000221866/ENSG00000143858/ENSG00000107295/ENSG00000112715/ENSG00000169554/ENSG00000118257/ENSG00000094631/ENSG00000158301/ENSG00000198513/ENSG00000069869/ENSG00000130558/ENSG00000100968/ENSG00000181754/ENSG00000121879/ENSG00000158470/ENSG00000197959/ENSG00000118263/ENSG00000131711/ENSG00000178235/ENSG00000169760/ENSG00000175344/ENSG00000102606/ENSG00000251493/ENSG00000181790/ENSG00000047579/ENSG00000103528/ENSG00000148082/ENSG00000092421/ENSG00000198836/ENSG00000040608/ENSG00000114745/ENSG00000128245/ENSG00000173402/ENSG00000111249/ENSG00000162946/ENSG00000109132/ENSG00000151150/ENSG00000114251/ENSG00000165802/ENSG00000006468/ENSG00000077097/ENSG00000206052/ENSG00000132932/ENSG00000100320/ENSG00000182197
BP	GO:0001655	urogenital system development	206	0.61502405898742	1.40111682927082	3.999992000016e-06	0.000669893397055311	0.000596342297620114	1775	tags=28%, list=15%, signal=24%	ENSG00000074047/ENSG00000172201/ENSG00000153162/ENSG00000066468/ENSG00000106571/ENSG00000114315/ENSG00000109906/ENSG00000145147/ENSG00000177508/ENSG00000139292/ENSG00000117318/ENSG00000188064/ENSG00000182580/ENSG00000118762/ENSG00000196562/ENSG00000104267/ENSG00000162849/ENSG00000171956/ENSG00000198719/ENSG00000185008/ENSG00000205213/ENSG00000172817/ENSG00000185630/ENSG00000196159/ENSG00000187391/ENSG00000007062/ENSG00000109501/ENSG00000129514/ENSG00000116106/ENSG00000163659/ENSG00000091409/ENSG00000124145/ENSG00000125266/ENSG00000197921/ENSG00000128567/ENSG00000008196/ENSG00000120738/ENSG00000099250/ENSG00000187498/ENSG00000164056/ENSG00000112715/ENSG00000151208/ENSG00000157483/ENSG00000084073/ENSG00000111087/ENSG00000146021/ENSG00000075711/ENSG00000117707/ENSG00000251493/ENSG00000101384/ENSG00000154188/ENSG00000141449/ENSG00000115884/ENSG00000117362/ENSG00000169174/ENSG00000114251/ENSG00000135541
BP	GO:0002009	morphogenesis of an epithelium	352	0.577445475705423	1.32933031364345	3.999992000016e-06	0.000669893397055311	0.000596342297620114	1568	tags=21%, list=13%, signal=19%	ENSG00000136099/ENSG00000074047/ENSG00000172201/ENSG00000065320/ENSG00000168505/ENSG00000151388/ENSG00000066468/ENSG00000106571/ENSG00000114315/ENSG00000115461/ENSG00000145147/ENSG00000157933/ENSG00000177508/ENSG00000140807/ENSG00000139292/ENSG00000076826/ENSG00000188064/ENSG00000081479/ENSG00000103034/ENSG00000125848/ENSG00000118762/ENSG00000104267/ENSG00000162849/ENSG00000162493/ENSG00000198719/ENSG00000142871/ENSG00000157227/ENSG00000205213/ENSG00000172817/ENSG00000185630/ENSG00000196159/ENSG00000187391/ENSG00000129514/ENSG00000075223/ENSG00000116106/ENSG00000124145/ENSG00000125266/ENSG00000197921/ENSG00000206557/ENSG00000135299/ENSG00000184557/ENSG00000138771/ENSG00000112655/ENSG00000128567/ENSG00000101115/ENSG00000092010/ENSG00000165240/ENSG00000080815/ENSG00000075275/ENSG00000155760/ENSG00000099250/ENSG00000168214/ENSG00000187498/ENSG00000163913/ENSG00000164056/ENSG00000112715/ENSG00000169554/ENSG00000151208/ENSG00000072415/ENSG00000004399/ENSG00000100968/ENSG00000146021/ENSG00000075711/ENSG00000117707/ENSG00000074219/ENSG00000251493/ENSG00000120063/ENSG00000101384/ENSG00000148400/ENSG00000115109/ENSG00000129474/ENSG00000162998/ENSG00000141449/ENSG00000114861
BP	GO:0035239	tube morphogenesis	470	0.553046675671394	1.27884329548291	3.999992000016e-06	0.000669893397055311	0.000596342297620114	2723	tags=33%, list=23%, signal=27%	ENSG00000074047/ENSG00000065320/ENSG00000168505/ENSG00000151388/ENSG00000185551/ENSG00000066468/ENSG00000106571/ENSG00000114315/ENSG00000145147/ENSG00000137801/ENSG00000157933/ENSG00000130066/ENSG00000177508/ENSG00000139292/ENSG00000205336/ENSG00000154928/ENSG00000188064/ENSG00000081479/ENSG00000182580/ENSG00000137764/ENSG00000103034/ENSG00000118762/ENSG00000162849/ENSG00000143995/ENSG00000115414/ENSG00000198719/ENSG00000124212/ENSG00000142871/ENSG00000176170/ENSG00000157227/ENSG00000168542/ENSG00000108840/ENSG00000205213/ENSG00000185630/ENSG00000196159/ENSG00000117020/ENSG00000170989/ENSG00000154229/ENSG00000129514/ENSG00000116106/ENSG00000061273/ENSG00000134013/ENSG00000171951/ENSG00000163659/ENSG00000124145/ENSG00000125266/ENSG00000105855/ENSG00000197921/ENSG00000206557/ENSG00000138771/ENSG00000144476/ENSG00000112655/ENSG00000128567/ENSG00000117461/ENSG00000101115/ENSG00000008196/ENSG00000173376/ENSG00000113140/ENSG00000169855/ENSG00000080815/ENSG00000106211/ENSG00000075275/ENSG00000099250/ENSG00000108175/ENSG00000168214/ENSG00000187498/ENSG00000163913/ENSG00000164056/ENSG00000112715/ENSG00000169554/ENSG00000151208/ENSG00000157483/ENSG00000118257/ENSG00000069869/ENSG00000004399/ENSG00000064989/ENSG00000111087/ENSG00000135821/ENSG00000100968/ENSG00000121879/ENSG00000118523/ENSG00000152270/ENSG00000081059/ENSG00000146021/ENSG00000007968/ENSG00000102678/ENSG00000075711/ENSG00000117707/ENSG00000177606/ENSG00000074219/ENSG00000197702/ENSG00000175344/ENSG00000251493/ENSG00000181790/ENSG00000120063/ENSG00000101384/ENSG00000148400/ENSG00000115109/ENSG00000154188/ENSG00000141449/ENSG00000114861/ENSG00000116678/ENSG00000092421/ENSG00000165891/ENSG00000167323/ENSG00000127837/ENSG00000069702/ENSG00000173402/ENSG00000166086/ENSG00000114251/ENSG00000161714/ENSG00000037280/ENSG00000135541/ENSG00000184481/ENSG00000165617/ENSG00000173821/ENSG00000134871/ENSG00000170549/ENSG00000111961/ENSG00000120899/ENSG00000244405/ENSG00000044090/ENSG00000157212/ENSG00000187091/ENSG00000165731/ENSG00000107779/ENSG00000182963/ENSG00000101052/ENSG00000124440/ENSG00000140463/ENSG00000133216/ENSG00000168610/ENSG00000158195/ENSG00000110955/ENSG00000160293/ENSG00000135298/ENSG00000130669/ENSG00000142798/ENSG00000170365/ENSG00000165757/ENSG00000160199/ENSG00000123473/ENSG00000117139/ENSG00000171223/ENSG00000141376/ENSG00000141519/ENSG00000006210/ENSG00000101144/ENSG00000161791/ENSG00000186340/ENSG00000175387/ENSG00000105894/ENSG00000076706/ENSG00000125753/ENSG00000142875/ENSG00000138802/ENSG00000113296
BP	GO:0048588	developmental cell growth	153	0.646364275297137	1.46164538665711	3.999992000016e-06	0.000669893397055311	0.000596342297620114	1249	tags=26%, list=10%, signal=24%	ENSG00000132872/ENSG00000187122/ENSG00000065320/ENSG00000158321/ENSG00000184347/ENSG00000082684/ENSG00000145147/ENSG00000067715/ENSG00000125848/ENSG00000154556/ENSG00000163623/ENSG00000115414/ENSG00000087586/ENSG00000117152/ENSG00000124486/ENSG00000108379/ENSG00000083290/ENSG00000186868/ENSG00000079841/ENSG00000198910/ENSG00000105605/ENSG00000108830/ENSG00000112290/ENSG00000100503/ENSG00000187323/ENSG00000130477/ENSG00000170017/ENSG00000140538/ENSG00000143320/ENSG00000162490/ENSG00000099250/ENSG00000167178/ENSG00000221866/ENSG00000143858/ENSG00000107295/ENSG00000112715/ENSG00000169554/ENSG00000118257/ENSG00000094631/ENSG00000130558
BP	GO:0048589	developmental growth	412	0.564810295517503	1.30349041927156	3.999992000016e-06	0.000669893397055311	0.000596342297620114	1748	tags=25%, list=15%, signal=22%	ENSG00000132872/ENSG00000187122/ENSG00000074047/ENSG00000065320/ENSG00000158321/ENSG00000066468/ENSG00000184347/ENSG00000106571/ENSG00000009709/ENSG00000082684/ENSG00000178568/ENSG00000145147/ENSG00000068078/ENSG00000008083/ENSG00000140807/ENSG00000188064/ENSG00000067715/ENSG00000103034/ENSG00000181744/ENSG00000163273/ENSG00000180447/ENSG00000125848/ENSG00000154556/ENSG00000138696/ENSG00000162849/ENSG00000143995/ENSG00000163623/ENSG00000115414/ENSG00000087586/ENSG00000198719/ENSG00000117152/ENSG00000124486/ENSG00000215417/ENSG00000187391/ENSG00000124762/ENSG00000167522/ENSG00000170989/ENSG00000108379/ENSG00000083290/ENSG00000186868/ENSG00000079841/ENSG00000198910/ENSG00000105605/ENSG00000108830/ENSG00000108557/ENSG00000184486/ENSG00000112290/ENSG00000196584/ENSG00000100503/ENSG00000113739/ENSG00000185386/ENSG00000142453/ENSG00000187323/ENSG00000130477/ENSG00000170017/ENSG00000140538/ENSG00000101115/ENSG00000143320/ENSG00000155760/ENSG00000162490/ENSG00000099250/ENSG00000100393/ENSG00000108175/ENSG00000168214/ENSG00000167178/ENSG00000221866/ENSG00000143858/ENSG00000164056/ENSG00000162878/ENSG00000107295/ENSG00000112715/ENSG00000169554/ENSG00000118257/ENSG00000125124/ENSG00000094631/ENSG00000115159/ENSG00000084073/ENSG00000130558/ENSG00000111087/ENSG00000121879/ENSG00000102678/ENSG00000117707/ENSG00000131711/ENSG00000178235/ENSG00000160310/ENSG00000148400/ENSG00000115109/ENSG00000171100/ENSG00000103528/ENSG00000139618/ENSG00000116678/ENSG00000148180/ENSG00000069702/ENSG00000082482/ENSG00000040608/ENSG00000134057/ENSG00000173402/ENSG00000162946/ENSG00000113645/ENSG00000122257/ENSG00000114251/ENSG00000118689
BP	GO:0051961	negative regulation of nervous system development	201	0.619803756360898	1.41119100999934	3.999992000016e-06	0.000669893397055311	0.000596342297620114	2258	tags=35%, list=19%, signal=29%	ENSG00000132872/ENSG00000187122/ENSG00000172201/ENSG00000065320/ENSG00000148826/ENSG00000106571/ENSG00000114315/ENSG00000178568/ENSG00000145147/ENSG00000134595/ENSG00000157933/ENSG00000157168/ENSG00000177508/ENSG00000109861/ENSG00000205336/ENSG00000090932/ENSG00000143995/ENSG00000163623/ENSG00000198719/ENSG00000185008/ENSG00000168542/ENSG00000084093/ENSG00000185630/ENSG00000007372/ENSG00000108379/ENSG00000083290/ENSG00000198121/ENSG00000116106/ENSG00000135144/ENSG00000125266/ENSG00000113657/ENSG00000197921/ENSG00000173406/ENSG00000182175/ENSG00000175745/ENSG00000142453/ENSG00000187323/ENSG00000140538/ENSG00000107104/ENSG00000080815/ENSG00000162490/ENSG00000099250/ENSG00000139352/ENSG00000163913/ENSG00000112367/ENSG00000100968/ENSG00000197959/ENSG00000213859/ENSG00000169760/ENSG00000101384/ENSG00000148400/ENSG00000144724/ENSG00000136160/ENSG00000040608/ENSG00000114745/ENSG00000128245/ENSG00000109132/ENSG00000114251/ENSG00000118689/ENSG00000163291/ENSG00000142513/ENSG00000169410/ENSG00000109099/ENSG00000151490/ENSG00000107779/ENSG00000143147/ENSG00000135679/ENSG00000133216/ENSG00000168610/ENSG00000203879
MF	GO:0005509	calcium ion binding	324	0.579788554975438	1.33286187483695	5.999988000024e-06	0.000954598090803818	0.000849787774108662	2491	tags=33%, list=21%, signal=27%	ENSG00000132872/ENSG00000187122/ENSG00000136099/ENSG00000253305/ENSG00000130287/ENSG00000184347/ENSG00000145147/ENSG00000137801/ENSG00000184500/ENSG00000115468/ENSG00000140807/ENSG00000143341/ENSG00000081479/ENSG00000253953/ENSG00000067715/ENSG00000118946/ENSG00000139182/ENSG00000145730/ENSG00000162804/ENSG00000090932/ENSG00000118762/ENSG00000196562/ENSG00000198732/ENSG00000146197/ENSG00000198719/ENSG00000007516/ENSG00000165194/ENSG00000141314/ENSG00000090565/ENSG00000179915/ENSG00000196159/ENSG00000046604/ENSG00000134376/ENSG00000170558/ENSG00000114423/ENSG00000131242/ENSG00000103154/ENSG00000102290/ENSG00000134013/ENSG00000183496/ENSG00000248383/ENSG00000188313/ENSG00000077942/ENSG00000100503/ENSG00000120324/ENSG00000111670/ENSG00000175356/ENSG00000130477/ENSG00000138829/ENSG00000196218/ENSG00000164199/ENSG00000113140/ENSG00000136267/ENSG00000075275/ENSG00000107745/ENSG00000114805/ENSG00000167992/ENSG00000114654/ENSG00000253873/ENSG00000165323/ENSG00000115159/ENSG00000177685/ENSG00000113248/ENSG00000177706/ENSG00000101384/ENSG00000148400/ENSG00000127241/ENSG00000107130/ENSG00000014216/ENSG00000148180/ENSG00000167323/ENSG00000173402/ENSG00000110395/ENSG00000153140/ENSG00000132623/ENSG00000183087/ENSG00000087253/ENSG00000148600/ENSG00000184164/ENSG00000115756/ENSG00000122642/ENSG00000107736/ENSG00000085491/ENSG00000204961/ENSG00000187091/ENSG00000165731/ENSG00000087157/ENSG00000203965/ENSG00000116962/ENSG00000101608/ENSG00000170832/ENSG00000155970/ENSG00000170430/ENSG00000107742/ENSG00000180398/ENSG00000070081/ENSG00000162517/ENSG00000142798/ENSG00000176749/ENSG00000183023/ENSG00000130402/ENSG00000171302/ENSG00000147400/ENSG00000086289/ENSG00000166147/ENSG00000183166/ENSG00000145506
BP	GO:0007420	brain development	500	0.543660904376134	1.25821967160405	5.999988000024e-06	0.000954598090803818	0.000849787774108662	2584	tags=29%, list=22%, signal=24%	ENSG00000132872/ENSG00000187122/ENSG00000074047/ENSG00000172201/ENSG00000168505/ENSG00000185551/ENSG00000066468/ENSG00000277586/ENSG00000111783/ENSG00000106571/ENSG00000114315/ENSG00000178568/ENSG00000145147/ENSG00000134595/ENSG00000146950/ENSG00000157933/ENSG00000157168/ENSG00000124788/ENSG00000205336/ENSG00000188064/ENSG00000081479/ENSG00000182968/ENSG00000067715/ENSG00000182580/ENSG00000128573/ENSG00000064309/ENSG00000171956/ENSG00000198719/ENSG00000185008/ENSG00000136527/ENSG00000117152/ENSG00000173673/ENSG00000165194/ENSG00000176170/ENSG00000168542/ENSG00000076356/ENSG00000251322/ENSG00000196159/ENSG00000117020/ENSG00000007372/ENSG00000170558/ENSG00000170989/ENSG00000108379/ENSG00000058668/ENSG00000198121/ENSG00000175455/ENSG00000054654/ENSG00000128881/ENSG00000166171/ENSG00000163132/ENSG00000184486/ENSG00000197921/ENSG00000100503/ENSG00000101412/ENSG00000173406/ENSG00000120094/ENSG00000117632/ENSG00000041515/ENSG00000175866/ENSG00000171798/ENSG00000168389/ENSG00000159217/ENSG00000117394/ENSG00000141013/ENSG00000109819/ENSG00000165240/ENSG00000132688/ENSG00000169855/ENSG00000080815/ENSG00000162490/ENSG00000099250/ENSG00000139352/ENSG00000148396/ENSG00000168214/ENSG00000221866/ENSG00000187498/ENSG00000169554/ENSG00000151208/ENSG00000118257/ENSG00000077063/ENSG00000125124/ENSG00000043355/ENSG00000169840/ENSG00000111087/ENSG00000114450/ENSG00000125505/ENSG00000102678/ENSG00000101298/ENSG00000111707/ENSG00000132002/ENSG00000117707/ENSG00000176658/ENSG00000108465/ENSG00000144724/ENSG00000118620/ENSG00000151012/ENSG00000139618/ENSG00000040608/ENSG00000165795/ENSG00000128245/ENSG00000162946/ENSG00000109132/ENSG00000129159/ENSG00000114251/ENSG00000118689/ENSG00000135541/ENSG00000077097/ENSG00000100320/ENSG00000182197/ENSG00000170390/ENSG00000128791/ENSG00000105887/ENSG00000010810/ENSG00000204103/ENSG00000091136/ENSG00000127561/ENSG00000138668/ENSG00000108784/ENSG00000130449/ENSG00000106144/ENSG00000107779/ENSG00000070961/ENSG00000162704/ENSG00000087258/ENSG00000140463/ENSG00000137872/ENSG00000133216/ENSG00000149571/ENSG00000164434/ENSG00000118193/ENSG00000072864/ENSG00000142798/ENSG00000123560/ENSG00000176749/ENSG00000170365/ENSG00000183023/ENSG00000123473/ENSG00000160716/ENSG00000105426/ENSG00000117569/ENSG00000165115/ENSG00000162433/ENSG00000133961/ENSG00000166165/ENSG00000101144
BP	GO:0048663	neuron fate commitment	29	0.858101154464921	1.8115036120315	8.00485093966944e-06	0.00124250905805015	0.00110608749055972	1263	tags=62%, list=11%, signal=56%	ENSG00000074047/ENSG00000148826/ENSG00000106571/ENSG00000114315/ENSG00000009709/ENSG00000157168/ENSG00000182968/ENSG00000163623/ENSG00000198719/ENSG00000198795/ENSG00000007372/ENSG00000129514/ENSG00000184486/ENSG00000197921/ENSG00000140538/ENSG00000139352/ENSG00000168214/ENSG00000169840
BP	GO:1990138	neuron projection extension	116	0.66598927883958	1.49409916731304	1.1999976000048e-05	0.00177619538149196	0.00158117760150679	1249	tags=27%, list=10%, signal=24%	ENSG00000132872/ENSG00000187122/ENSG00000065320/ENSG00000158321/ENSG00000184347/ENSG00000082684/ENSG00000145147/ENSG00000067715/ENSG00000125848/ENSG00000163623/ENSG00000115414/ENSG00000087586/ENSG00000124486/ENSG00000108379/ENSG00000186868/ENSG00000079841/ENSG00000198910/ENSG00000105605/ENSG00000112290/ENSG00000130477/ENSG00000170017/ENSG00000140538/ENSG00000162490/ENSG00000099250/ENSG00000167178/ENSG00000221866/ENSG00000143858/ENSG00000107295/ENSG00000112715/ENSG00000118257/ENSG00000130558
BP	GO:0001708	cell fate specification	36	0.824877156105704	1.76290196462192	1.2001320145216e-05	0.00177619538149196	0.00158117760150679	1076	tags=47%, list=9%, signal=43%	ENSG00000074047/ENSG00000148826/ENSG00000106571/ENSG00000182968/ENSG00000225783/ENSG00000064309/ENSG00000163623/ENSG00000198719/ENSG00000007372/ENSG00000129514/ENSG00000184486/ENSG00000140538/ENSG00000080815/ENSG00000155760/ENSG00000099250/ENSG00000139352/ENSG00000168214
BP	GO:0050768	negative regulation of neurogenesis	186	0.611463075179807	1.38971733519099	1.5999968000064e-05	0.00231417718982744	0.00206009157359676	1984	tags=32%, list=17%, signal=27%	ENSG00000132872/ENSG00000172201/ENSG00000065320/ENSG00000148826/ENSG00000106571/ENSG00000114315/ENSG00000178568/ENSG00000145147/ENSG00000134595/ENSG00000157933/ENSG00000157168/ENSG00000177508/ENSG00000205336/ENSG00000090932/ENSG00000143995/ENSG00000163623/ENSG00000198719/ENSG00000168542/ENSG00000084093/ENSG00000185630/ENSG00000007372/ENSG00000108379/ENSG00000083290/ENSG00000198121/ENSG00000116106/ENSG00000135144/ENSG00000125266/ENSG00000113657/ENSG00000197921/ENSG00000173406/ENSG00000182175/ENSG00000175745/ENSG00000142453/ENSG00000187323/ENSG00000140538/ENSG00000107104/ENSG00000080815/ENSG00000162490/ENSG00000099250/ENSG00000139352/ENSG00000100968/ENSG00000197959/ENSG00000213859/ENSG00000169760/ENSG00000101384/ENSG00000148400/ENSG00000144724/ENSG00000136160/ENSG00000040608/ENSG00000114745/ENSG00000128245/ENSG00000109132/ENSG00000114251/ENSG00000118689/ENSG00000163291/ENSG00000142513/ENSG00000169410/ENSG00000109099/ENSG00000151490
BP	GO:0007423	sensory organ development	308	0.572746269338977	1.31544815951821	2.7999944000112e-05	0.00387373138297202	0.00344841415580327	2837	tags=37%, list=24%, signal=29%	ENSG00000074047/ENSG00000065320/ENSG00000168505/ENSG00000153162/ENSG00000066468/ENSG00000176842/ENSG00000106571/ENSG00000114315/ENSG00000134595/ENSG00000146950/ENSG00000157933/ENSG00000140807/ENSG00000139292/ENSG00000110400/ENSG00000154928/ENSG00000188064/ENSG00000182968/ENSG00000112320/ENSG00000218336/ENSG00000166402/ENSG00000138696/ENSG00000128573/ENSG00000143995/ENSG00000064309/ENSG00000198732/ENSG00000198719/ENSG00000196159/ENSG00000134376/ENSG00000007062/ENSG00000007372/ENSG00000058668/ENSG00000131242/ENSG00000111052/ENSG00000166206/ENSG00000177707/ENSG00000163132/ENSG00000124145/ENSG00000157404/ENSG00000197921/ENSG00000112655/ENSG00000138829/ENSG00000140538/ENSG00000101489/ENSG00000164199/ENSG00000008196/ENSG00000132688/ENSG00000113140/ENSG00000080815/ENSG00000075275/ENSG00000099250/ENSG00000139352/ENSG00000154079/ENSG00000168214/ENSG00000187498/ENSG00000163913/ENSG00000112715/ENSG00000169554/ENSG00000146555/ENSG00000115159/ENSG00000102678/ENSG00000078369/ENSG00000075711/ENSG00000117707/ENSG00000177606/ENSG00000073111/ENSG00000101384/ENSG00000162998/ENSG00000151012/ENSG00000198836/ENSG00000139263/ENSG00000082482/ENSG00000069188/ENSG00000109132/ENSG00000114859/ENSG00000101596/ENSG00000114251/ENSG00000135541/ENSG00000132932/ENSG00000180376/ENSG00000128791/ENSG00000204103/ENSG00000107736/ENSG00000108784/ENSG00000106144/ENSG00000165731/ENSG00000151067/ENSG00000070961/ENSG00000197324/ENSG00000140463/ENSG00000133216/ENSG00000168610/ENSG00000116990/ENSG00000197746/ENSG00000145386/ENSG00000083642/ENSG00000160199/ENSG00000163558/ENSG00000117139/ENSG00000166147/ENSG00000111186/ENSG00000125629/ENSG00000205084/ENSG00000101144/ENSG00000204262/ENSG00000105894/ENSG00000197579/ENSG00000185483/ENSG00000138802/ENSG00000165821/ENSG00000108255/ENSG00000171316/ENSG00000132386/ENSG00000164930
BP	GO:0010721	negative regulation of cell development	211	0.599449980388496	1.36635429901514	2.7999944000112e-05	0.00387373138297202	0.00344841415580327	1984	tags=30%, list=17%, signal=25%	ENSG00000132872/ENSG00000172201/ENSG00000065320/ENSG00000148826/ENSG00000106571/ENSG00000114315/ENSG00000178568/ENSG00000145147/ENSG00000134595/ENSG00000157933/ENSG00000157168/ENSG00000177508/ENSG00000205336/ENSG00000163273/ENSG00000090932/ENSG00000143995/ENSG00000163623/ENSG00000198719/ENSG00000117152/ENSG00000168542/ENSG00000084093/ENSG00000185630/ENSG00000007372/ENSG00000108379/ENSG00000083290/ENSG00000198121/ENSG00000116106/ENSG00000135144/ENSG00000125266/ENSG00000113657/ENSG00000197921/ENSG00000077942/ENSG00000173406/ENSG00000182175/ENSG00000175745/ENSG00000142453/ENSG00000187323/ENSG00000140538/ENSG00000107104/ENSG00000080815/ENSG00000162490/ENSG00000099250/ENSG00000139352/ENSG00000100968/ENSG00000197959/ENSG00000213859/ENSG00000169760/ENSG00000101384/ENSG00000148400/ENSG00000144724/ENSG00000162998/ENSG00000136160/ENSG00000040608/ENSG00000114745/ENSG00000128245/ENSG00000109132/ENSG00000114251/ENSG00000118689/ENSG00000163291/ENSG00000142513/ENSG00000169410/ENSG00000109099/ENSG00000151490
BP	GO:0021700	developmental maturation	154	0.62762546018531	1.41950944073339	2.999994000012e-05	0.0040621195353354	0.00361611818769644	1748	tags=31%, list=15%, signal=26%	ENSG00000132872/ENSG00000277586/ENSG00000176842/ENSG00000114315/ENSG00000102003/ENSG00000068078/ENSG00000131094/ENSG00000080298/ENSG00000100918/ENSG00000163273/ENSG00000132535/ENSG00000163623/ENSG00000087586/ENSG00000007516/ENSG00000140526/ENSG00000179915/ENSG00000196159/ENSG00000124762/ENSG00000037474/ENSG00000054356/ENSG00000170989/ENSG00000129514/ENSG00000124098/ENSG00000163531/ENSG00000197921/ENSG00000196218/ENSG00000139352/ENSG00000072958/ENSG00000168214/ENSG00000112715/ENSG00000147642/ENSG00000119314/ENSG00000146909/ENSG00000100968/ENSG00000158470/ENSG00000131711/ENSG00000177706/ENSG00000136160/ENSG00000103489/ENSG00000139618/ENSG00000198836/ENSG00000134057/ENSG00000173402/ENSG00000162946/ENSG00000117399/ENSG00000114251/ENSG00000118689
BP	GO:0001501	skeletal system development	268	0.575385360239135	1.31806669739733	3.5999928000144e-05	0.00477299045401909	0.00424893887054331	1568	tags=22%, list=13%, signal=20%	ENSG00000074047/ENSG00000177189/ENSG00000151388/ENSG00000153162/ENSG00000066468/ENSG00000176842/ENSG00000106571/ENSG00000162551/ENSG00000109906/ENSG00000009709/ENSG00000068078/ENSG00000140937/ENSG00000157933/ENSG00000188064/ENSG00000163273/ENSG00000134532/ENSG00000090932/ENSG00000196562/ENSG00000138696/ENSG00000143995/ENSG00000104964/ENSG00000142871/ENSG00000157227/ENSG00000168542/ENSG00000185630/ENSG00000196159/ENSG00000167522/ENSG00000107829/ENSG00000196459/ENSG00000134013/ENSG00000163659/ENSG00000163132/ENSG00000162496/ENSG00000108557/ENSG00000157404/ENSG00000105855/ENSG00000197921/ENSG00000120094/ENSG00000157637/ENSG00000142453/ENSG00000138829/ENSG00000196218/ENSG00000165240/ENSG00000113140/ENSG00000138386/ENSG00000080815/ENSG00000100393/ENSG00000053254/ENSG00000162878/ENSG00000125124/ENSG00000084073/ENSG00000118523/ENSG00000102678/ENSG00000075711/ENSG00000177706/ENSG00000168646/ENSG00000179588/ENSG00000162998/ENSG00000103489/ENSG00000114861
CC	GO:0062023	collagen-containing extracellular matrix	167	0.616156969568383	1.39658520560448	3.7999924000152e-05	0.00493533706810137	0.0043934606008339	2644	tags=41%, list=22%, signal=33%	ENSG00000065320/ENSG00000066468/ENSG00000091986/ENSG00000137801/ENSG00000106278/ENSG00000187244/ENSG00000262655/ENSG00000109861/ENSG00000143341/ENSG00000035862/ENSG00000135862/ENSG00000213420/ENSG00000105290/ENSG00000064309/ENSG00000198732/ENSG00000115414/ENSG00000156140/ENSG00000196569/ENSG00000142871/ENSG00000168542/ENSG00000063660/ENSG00000129038/ENSG00000114270/ENSG00000170558/ENSG00000112280/ENSG00000166106/ENSG00000198910/ENSG00000134013/ENSG00000091409/ENSG00000188313/ENSG00000077942/ENSG00000138829/ENSG00000099783/ENSG00000122359/ENSG00000113140/ENSG00000100473/ENSG00000108679/ENSG00000149294/ENSG00000162512/ENSG00000135074/ENSG00000106538/ENSG00000187498/ENSG00000118523/ENSG00000102678/ENSG00000075711/ENSG00000106624/ENSG00000100234/ENSG00000173402/ENSG00000142173/ENSG00000114251/ENSG00000186665/ENSG00000134871/ENSG00000091136/ENSG00000164733/ENSG00000102265/ENSG00000116962/ENSG00000160963/ENSG00000140479/ENSG00000197746/ENSG00000049089/ENSG00000142798/ENSG00000166147/ENSG00000111186/ENSG00000196739/ENSG00000101144/ENSG00000186340/ENSG00000163703/ENSG00000204262/ENSG00000105894
